SITEID,count,UNDERAGE1,UNDERAGE2,IL,TITLE,lng,lat
50010910000109,0,0,0,0,重庆****顺网吧,106.441105,29.835415
50010910000110,0,0,0,0,北碚****天网吧,106.440823,29.81583
50010910000111,0,0,0,0,北碚****湖网吧,106.50876,29.878259
50010910000112,0,0,0,0,重庆****兴网吧,106.375851,29.770711
50010910000113,0,0,0,0,重庆****豪网吧,106.410495,29.805705
50010910000114,1828,0,24,1,重庆****龙网吧,106.441125,29.835195
50010910000115,3820,0,11,0,重庆****和网吧,106.441226,29.834315
50010910000116,3481,0,25,1,重庆****煦网吧,106.440121,29.830551
50010910000117,0,0,0,0,金燕****经营）,106.392288,29.877312
50010910000119,0,0,0,0,重庆****网吧）,106.444067,29.830596
50010910000120,0,0,0,0,北碚****燕网吧,106.441492,29.817871
50010910000121,2367,0,14,0,重庆****霞网吧,106.446743,29.827013
50010910000122,10107,4,47,1,重庆****园网吧,106.443106,29.832473
50010910000123,0,0,0,0,北碚****阻网吧,106.661552,30.007731
50010910000124,0,0,0,0,北碚****邓网吧,106.441105,29.835435
50010910000125,0,0,0,0,重庆****驰网吧,106.413977,29.808032
50010910000126,1132,0,16,0,重庆****驰网吧,106.444666,29.830897
50010910000127,839,0,98,1,重庆****成网吧,106.481223,29.739097
50010910000129,7298,0,25,1,北碚****网吧）,106.431064,29.838307
50010910000130,6050,0,29,1,北碚****潮网吧,106.428364,29.819548
50010910000131,0,0,0,0,重庆****庭网吧,106.440529,29.837959
50010910000133,0,0,0,0,北碚****网吧）,106.431645,29.83902
50010910000135,223,0,0,0,重庆****希网吧,106.505957,29.788426
50010910000136,3154,0,31,1,重庆****益网吧,106.44178,29.82074
50010910000137,0,0,0,0,重庆****达网吧,106.431004,29.838311
50010910000138,0,0,0,0,重庆****聪网吧,106.48341,29.791253
50010910000140,2293,0,2,0,重庆****伦网吧,106.500882,29.750591
50010910000143,0,0,0,0,重庆****草网吧,106.449627,29.830614
50010910000144,0,0,0,0,天磊****经营）,106.505144,29.868727
50010910000146,4632,0,15,0,重庆****鸿网吧,106.379178,29.771286
50010910000147,0,0,0,0,后丰****经营）,106.509101,29.877891
50010910000148,0,0,0,0,北碚****桥网吧,106.508537,29.788827
50010910000149,3163,0,44,1,重庆****宏网吧,106.444247,29.831097
50010910000150,0,0,0,0,北碚****－下）,106.429487,29.822562
50010910000151,941,0,20,0,重庆****子网吧,106.559806,29.776433
50010910000152,3745,0,30,1,北碚****达网吧,106.42925,29.821865
50010910000154,0,0,0,0,重庆****花园店,106.520342,29.866596
50010910000155,3826,0,34,1,重庆****卡网吧,106.378643,29.77189
50010910000156,6790,0,12,0,重庆****润网吧,106.409203,29.807377
50010910000157,0,0,0,0,北碚****炬网吧,106.395765,29.759152
50010910000158,0,0,0,0,重庆****图网吧,106.429169,29.821679
50010910000159,0,0,0,0,重庆****浪网吧,106.430898,29.838319
50010910000160,5010,0,0,0,北碚****子网吧,106.670929,30.030376
50010910000161,2996,0,12,0,重庆****网吧）,106.446184,29.82809
50010910000162,6733,0,7,0,重庆****前网吧,106.471149,29.74547
50010910000164,0,0,0,0,重庆****图网吧,106.568118,29.81962
50010910000165,0,0,0,0,透视****限公司,106.446353,29.834107
50010910000166,3020,0,13,0,重庆****网咖）,106.3758,29.770212
50010910000167,0,0,0,0,北碚****建网吧,106.45379,29.673413
50010910000168,0,0,0,0,北碚****络会所,106.443728,29.829995
50010910000169,0,0,0,0,三百****闲会所,106.441414,29.832713
50010910000171,0,0,0,0,北碚****生网吧,106.428794,29.823167
50010910000172,17568,0,113,1,北碚****浪网吧,106.441173,29.834001
50010910000174,2869,0,4,0,重庆****花网吧,106.409833,29.820296
50010910000175,2485,0,21,1,北碚****核对）,106.508537,29.788827
50010910000176,17523,0,7,0,重庆****脸网吧,106.432804,29.825171
50010910000177,1736,0,0,0,重庆****畅网吧,106.39859,29.808577
50010910000181,0,0,0,0,哈利****经营）,106.379142,29.768977
50010910000183,2458,0,0,0,重庆****锐网吧,106.452456,29.67277
50010910000184,0,0,0,0,北碚****天网吧,106.421202,29.863024
50010910000185,1762,0,15,0,重庆****前网吧,106.446472,29.827178
50010910000186,0,0,0,0,北碚****会所）,106.429079,29.822747
50010910002001,0,0,0,0,重庆****朝阳店,106.520342,29.866596
50010910002002,0,0,0,0,重庆****放路店,106.443304,29.834103
50010910002003,0,0,0,0,骑龙****龙网吧,106.378863,29.769404
50010910002004,0,0,0,0,幻灵****灵网吧,106.442637,29.828045
50010910002005,0,0,0,0,刘俊****俊网吧,106.480017,29.738176
50010910002006,0,0,0,0,冲浪****浪网吧,106.520342,29.866596
50010510000004,2301,81,15,1,江北****网吧）,106.482355,29.59637
50010510000006,3689,0,12,0,江北****尼网吧,106.550019,29.57893
50010510000007,9577,61,8,1,江北****冲网吧,106.538907,29.586515
50010510000008,14277,613,46,1,江北****江网吧,106.543043,29.572691
50010510000009,9006,439,10,1,江北****会所）,106.534574,29.590706
50010510000010,7070,1510,18,1,江北****会所）,106.49736,29.57521
50010510000011,0,0,0,0,江北****会所）,106.713615,29.619318
50010510000013,13576,0,22,1,江北****阁网吧,106.547889,29.577372
50010510000014,9421,67,3,1,江北****海网吧,106.568086,29.580039
50010510000015,22683,0,17,0,江北****喜网吧,106.561323,29.58642
50010510000016,2303,0,6,0,江北****科网吧,106.639959,29.61683
50010510000017,7950,816,9,1,江北****竹网吧,106.533201,29.583205
50010510000018,0,0,0,0,江北****会所）,106.496136,29.57478
50010510000019,7518,0,14,0,江北****典网吧,106.548779,29.584013
50010510000020,6256,52,60,1,江北****韬网吧,106.552049,29.662558
50010510000021,0,0,0,0,江北****会所),106.482355,29.59637
50010510000022,0,0,0,0,江北****鱼网吧,106.763003,29.622368
50010510000023,3349,79,2,1,江北****苑网吧,106.494171,29.585646
50010510000024,3503,0,9,0,江北****月网吧,106.767665,29.628813
50010510000025,8063,123,15,1,江北****海网吧,106.488624,29.593033
50010510000026,9993,959,81,1,江北****本网吧,106.564265,29.586312
50010510000027,0,0,0,0,江北****江网吧,106.510291,29.581628
50010510000028,759,0,4,0,江北****格网吧,106.537811,29.578624
50010510000029,19693,0,162,1,江北****事网吧,106.536672,29.582994
50010510000030,11888,43,46,1,江北****眼网吧,106.545267,29.579714
50010510000031,7507,0,25,1,江北****会所）,106.531673,29.575042
50010510000032,9262,1455,31,1,江北****度网吧,106.545297,29.579414
50010510000033,3617,0,11,0,江北****网城）,106.534461,29.58742
50010510000034,2566,27,6,1,江北****溪网吧,106.587072,29.627076
50010510000035,10302,313,30,1,江北****电网吧,106.474429,29.590811
50010510000036,8899,0,10,0,江北****会所）,106.541744,29.578279
50010510000037,4330,943,12,1,江北****吉网吧,106.543482,29.571278
50010510000038,2718,94,4,1,江北****捷网吧,106.652931,29.603546
50010910000034,6640,0,10,0,重庆****由网吧,106.442637,29.828045
50010910000035,0,0,0,0,北碚****贝网吧,106.455563,29.839408
50010910000036,1821,0,12,0,重庆****虫网吧,106.392288,29.877312
50010910000037,0,0,0,0,重庆****空网吧,106.576224,29.899716
50010910000038,2320,0,17,0,重庆****妹网吧,106.442947,29.830823
50010910000039,0,0,0,0,北碚****核对）,106.457681,29.68891
50010910000040,0,0,0,0,金德****经营）,106.37648,29.768555
50010910000041,0,0,0,0,重庆****口网吧,106.372552,29.757411
50010910000042,2940,0,14,0,重庆****龙网吧,106.450729,29.82996
50010910000043,0,0,0,0,北碚****薇网吧,106.589848,29.561204
50010910000044,1102,0,11,0,重庆****潮网吧,106.502552,29.734802
50010910000045,0,0,0,0,北碚****网吧）,106.429873,29.82251
50010910000046,0,0,0,0,重庆****览网吧,106.509101,29.877891
50010910000047,0,0,0,0,重庆****满网吧,106.632817,29.89899
50010910000048,0,0,0,0,北碚****迪网吧,106.443978,29.829336
50010910000049,146,0,2,0,重庆****中网吧,106.441196,29.834585
50010910000050,3153,0,29,1,重庆****嘉网吧,106.670929,30.030376
50010910000052,0,0,0,0,重庆****源网吧,106.42835,29.819517
50010910000053,4726,0,1,0,东梅****经营）,106.448526,29.831696
50010910000054,1939,0,5,0,重庆****静网吧,106.572192,29.897784
50010910000055,0,0,0,0,重庆****语网吧,106.508537,29.788827
50010910000056,1310,0,5,0,重庆****乐网吧,106.448394,29.823838
50010910000057,0,0,0,0,重庆****久网吧,106.360636,29.751698
50010910000058,0,0,0,0,重庆****事网吧,106.44292,29.831001
50010910000062,33151,0,61,1,重庆****恋网吧,106.42906,29.820927
50010910000063,6243,0,33,1,重庆****龙网吧,106.440656,29.815665
50010910000064,2607,0,2,0,重庆****度网吧,106.413759,29.806278
50010910000065,5468,0,22,1,重庆****新网吧,106.443925,29.826227
50010910000066,0,0,0,0,洪涛****经营）,106.480258,29.738172
50010910000067,4752,0,10,0,重庆****品网吧,106.430452,29.838354
50010910000068,2830,0,2,0,重庆****建网吧,106.410182,29.81418
50010910000070,0,0,0,0,北碚****果网吧,106.444835,29.835802
50010910000071,6511,0,4,0,重庆****韵网吧,106.508537,29.788827
50010910000072,0,0,0,0,北碚****吧（）,106.441206,29.834145
50010910000073,3264,0,12,0,北碚****点网吧,106.446225,29.832348
50010910000074,2165,0,23,1,重庆****街网吧,106.441196,29.834535
50010910000075,0,0,0,0,北碚****核对）,106.441145,29.835095
50010910000076,0,0,0,0,红果****果网吧,106.375851,29.770711
50010910000077,0,0,0,0,鸿运****经营）,106.392288,29.877312
50010910000078,0,0,0,0,北碚****侣网吧,106.409345,29.812701
50010910000079,0,0,0,0,重庆****浪网吧,106.441206,29.834145
50010910000080,5707,0,8,0,重庆****涛网吧,106.480218,29.737903
50010910000081,1733,0,3,0,重庆****城网吧,106.522895,29.819772
50010910000082,2426,0,4,0,重庆****兴网吧,106.508537,29.788827
50010910000083,0,0,0,0,重庆****族网吧,106.470484,29.734228
50010910000084,2282,0,6,0,重庆****琴网吧,106.430698,29.838364
50010910000085,0,0,0,0,重庆****间网吧,106.440361,29.837534
50010910000086,0,0,0,0,北碚****缘网吧,106.481982,29.736991
50010910000087,4816,0,3,0,重庆****平网吧,106.398786,29.809628
50010910000088,0,0,0,0,佳人****人网吧,106.432454,29.836235
50010910000089,0,0,0,0,北碚****核对）,106.401918,29.806803
50010910000090,0,0,0,0,北碚****金网吧,106.432738,29.824723
50010910000091,0,0,0,0,北碚****核对）,106.441393,29.827238
50010910000092,0,0,0,0,北碚****宝网吧,106.438433,29.809116
50010910000094,0,0,0,0,北碚****网吧）,106.445803,29.833867
50010910000095,0,0,0,0,北碚****泉网吧,106.461984,29.836079
50010910000096,6241,0,20,0,重庆****浩网吧,106.410495,29.805705
50010910000097,1750,0,10,0,重庆****驿网吧,106.439903,29.819343
50010910000098,1485,0,0,0,重庆****泰网吧,106.383755,29.785899
50010910000100,533,0,2,0,重庆****源网吧,106.611351,29.958383
50010910000101,0,0,0,0,重庆****惯网吧,106.428517,29.819674
50010910000102,13457,0,18,0,重庆****海网吧,106.430171,29.822154
50010910000103,790,0,0,0,重庆****利网吧,106.574933,29.901352
50010710000281,2496,0,5,0,重庆****程网吧,106.320355,29.525043
50010710000282,1912,0,2,0,九龙****族网吧,106.451019,29.461671
50010710000283,5955,0,5,0,重庆****城网吧,106.386778,29.513828
50010710000284,0,0,0,0,九龙****络会所,106.33919,29.314646
50010710000285,0,0,0,0,重庆****悦网吧,106.47984,29.50878
50010710000286,0,0,0,0,九龙****情深）,106.338876,29.304558
50010710000287,0,0,0,0,九龙****讯网吧,106.357085,29.333274
50010710001001,0,0,0,0,（加****丰网吧,106.380329,29.509753
50010710001002,0,0,0,0,（加****天网吧,106.517708,29.519552
50010710001005,0,0,0,0,（加****龙网吧,106.544684,29.4908
50010810000001,4541,0,57,1,南岸****洞网吧,106.574815,29.530606
50010810000002,6400,0,10,0,南岸****蛛网吧,106.644778,29.502854
50010810000003,16706,0,6,0,南岸****网吧）,106.587115,29.511136
50010810000005,5634,0,7,0,南岸****网网吧,106.601894,29.556657
50010810000006,0,0,0,0,南岸****束网吧,106.581341,29.517218
50010810000007,2476,0,27,1,南岸****属网吧,106.59714,29.589038
50010810000008,0,0,0,0,南岸****林网吧,106.670696,29.510214
50010810000009,3200,0,19,0,南岸****耕网吧,106.581537,29.519466
50010810000010,9870,0,21,1,南岸****浪网吧,106.579565,29.507162
50010810000011,0,0,0,0,南岸****展网吧,106.570491,29.534435
50010810000012,0,0,0,0,南岸****珑网吧,106.679655,29.564075
50010810000040,0,0,0,0,重庆****桥网吧,106.67295,29.51255
50010810000041,9365,0,18,0,南岸****威夷）,106.608987,29.605391
50010810000042,0,0,0,0,南岸****连网吧,106.556413,29.526107
50010810000043,10526,0,11,0,南岸****狐网吧,106.564497,29.532705
50010810000044,3640,0,2,0,南岸****诚网吧,106.6555,29.482309
50010810000045,5380,0,6,0,南岸****网吧）,106.610219,29.538749
50010810000046,0,0,0,0,南岸****生网吧,106.675372,29.510474
50010810000047,11439,0,75,1,南岸****亮网吧,106.556294,29.526676
50010810000048,0,0,0,0,南岸****网吧）,106.61007,29.539026
50010810000049,4322,0,2,0,南岸****辉网吧,106.572512,29.529902
50010810000050,6116,0,19,0,南岸****网网吧,106.597781,29.587322
50010810000051,0,0,0,0,南岸****客网吧,106.598397,29.587488
50010810000052,8624,0,19,0,重庆****任公司,106.581708,29.521046
50010810000053,3485,0,10,0,南岸****路网吧,106.577191,29.531792
50010810000055,976,0,3,0,南岸****荷网吧,106.575808,29.530528
50010810000056,3784,0,66,1,南岸****栈网吧,106.587115,29.511136
50010810000057,0,0,0,0,南岸****乐网吧,106.573339,29.518187
50010810000058,253,0,1,0,南岸****色网吧,106.607834,29.584046
50010810000059,4162,0,19,0,南岸****网网吧,106.60623,29.583889
50010810000060,8897,0,12,0,南岸****网吧 ,106.556294,29.526676
50010810000061,325,0,0,0,南岸****速网吧,106.567653,29.527459
50010810000062,4918,0,8,0,南岸****恋网吧,106.57254,29.530635
50010810000063,6534,0,12,0,南岸****影网吧,106.575835,29.529493
50010810000064,1468,0,83,1,南岸****立网吧,106.574919,29.535221
50010810000065,0,0,0,0,南岸****旗网吧,106.581839,29.537434
50010810000066,6388,0,2,0,南岸****成网吧,106.564201,29.530528
50010810000067,1709,0,2,0,南岸****怡网吧,106.619577,29.59132
50010810000068,5716,0,5,0,南岸****量网吧,106.609073,29.60761
50010810000069,7055,0,13,0,南岸****网吧）,106.585165,29.543042
50010810000070,3354,0,3,0,南岸****网吧）,106.601743,29.553189
50010810000071,22438,0,17,0,南岸****点网吧,106.581188,29.501284
50010810000072,9023,0,41,1,南岸****骏网吧,106.573597,29.53572
50010810000074,0,0,0,0,南岸****网吧 ,106.58029,29.511315
50010810000075,7253,0,4,0,南岸****取缔）,106.574922,29.538492
50010810000076,6257,0,2,0,南岸****浪网吧,106.574773,29.529781
50010810000077,778,0,0,0,南岸****园网吧,106.581188,29.501284
50010810000078,15817,0,52,1,知了****取缔）,106.574836,29.538287
50010810000079,6462,0,23,1,南岸****鸟网吧,106.601296,29.553887
50010810000081,1962,0,10,0,南岸****爱网吧,106.579257,29.511756
50010710000066,16073,0,9,0,重庆****功网吧,106.549765,29.495752
50010710000068,4150,0,38,1,重庆****阁网吧,106.508805,29.522412
50010710000070,860,0,0,0,重庆****鑫网吧,106.508144,29.52144
50010710000071,0,0,0,0,九龙****了网吧,106.526819,29.531676
50010710000072,0,0,0,0,重庆****柯网吧,106.361359,29.425805
50010710000074,5324,0,10,0,重庆****标网吧,106.36284,29.499851
50010710000076,7567,0,61,1,九龙****玛网吧,106.525567,29.537758
50010710000078,0,0,0,0,重庆****馨网吧,106.498131,29.512771
50010710000079,6280,0,45,1,九龙****网吧),106.520342,29.509816
50010710000080,7508,0,14,0,亚联****月网吧,106.495322,29.513101
50010710000083,14351,0,16,0,重庆****宇网吧,106.548927,29.497039
50010710000084,5104,0,47,1,重庆****美网吧,106.452305,29.502131
50010710000085,1945,0,0,0,重庆****淇网吧,106.516539,29.517971
50010710000086,0,0,0,0,重庆****门网吧,106.294294,29.462204
50010710000087,8706,0,17,0,重庆****拉网吧,106.45868,29.476013
50010710000088,0,0,0,0,九龙****技公司,106.534358,29.513451
50010710000089,0,0,0,0,九龙****火网吧,106.523333,29.527181
50010710000090,8486,0,36,1,重庆****返网吧,106.479966,29.507913
50010710000091,3532,0,18,0,九龙****文网吧,106.452422,29.452438
50010710000093,3795,0,32,1,重庆****马网吧,106.37408,29.525247
50010710000097,0,0,0,0,九龙****网吧）,106.392426,29.299342
50010710000098,4343,0,0,0,重庆****兰网吧,106.332994,29.426535
50010710000099,2730,0,5,0,重庆****松网吧,106.392398,29.302119
50010710000102,0,0,0,0,九龙****间网吧,106.513116,29.504434
50010710000103,7194,0,33,1,重庆****都网吧,106.371596,29.528703
50010710000105,0,0,0,0,重庆****停业）,106.377052,29.494792
50010710000106,0,0,0,0,重庆****上网吧,106.376708,29.496067
50010710000107,4576,0,16,0,重庆****和网吧,106.449095,29.504581
50010710000108,7718,0,61,1,重庆****兰网吧,106.378409,29.524129
50010710000109,0,0,0,0,重庆****远网吧,106.376708,29.496067
50010710000110,1095,0,6,0,重庆****香网吧,106.458009,29.47892
50010710000111,0,0,0,0,九龙****驰网吧,106.51705,29.519656
50010710000113,5320,0,156,1,重庆****名网吧,106.511142,29.520944
50010710000114,3881,0,45,1,重庆****恒网吧,106.492891,29.499465
50010710000115,0,0,0,0,重庆****号网吧,106.370595,29.434566
50010710000116,1513,0,11,0,九龙****果网吧,106.439509,29.466708
50010710000117,0,0,0,0,九龙****线网吧,106.521175,29.515416
50010710000118,0,0,0,0,九龙****兴网吧,106.34022,29.304444
50010710000120,0,0,0,0,九龙****汇网吧,106.439796,29.46722
50010710000122,5709,0,5,0,九龙****川网吧,106.445727,29.482056
50010710000124,8876,0,39,1,重庆****友网吧,106.448232,29.455581
50010710000125,0,0,0,0,重庆****君网吧,106.487811,29.503127
